source,target
3242728,9826184
3244931,9826184
3378594,9826184
3519157,9826184
3566571,9826184
3650148,9826184
4046328,9826184
4287921,9826184
4351207,9826184
4665416,9826184
4782634,9826184
5352140,9826184
5567650,9826184
5660085,9826184
5678391,9826184
5724990,9826184
5988969,9826184
6269013,9826184
8210597,9826184
8551546,9826184
8708394,9826184
8731831,9826184
9004802,9826184
9114871,9826184
9198834,9826184
93580,10555788
121842,10555788
182652,10555788
330275,10555788
364315,10555788
448045,10555788
458058,10555788
622166,10555788
914985,10555788
926544,10555788
931033,10555788
1124520,10555788
1238771,10555788
1267753,10555788
1295305,10555788
1352419,10555788
1420053,10555788
1582219,10555788
1666651,10555788
1863329,10555788
1864363,10555788
1884096,10555788
1906921,10555788
2144619,10555788
2524463,10555788
2579314,10555788
2699935,10555788
2708235,10555788
2717549,10555788
2729639,10555788
2731036,10555788
2764963,10555788
2855393,10555788
2880469,10555788
3242728,10555788
3244931,10555788
3378594,10555788
3519157,10555788
3566571,10555788
3650148,10555788
4046328,10555788
4287921,10555788
4351207,10555788
4665416,10555788
4782634,10555788
5352140,10555788
5567650,10555788
5660085,10555788
5678391,10555788
5724990,10555788
5988969,10555788
6269013,10555788
8210597,10555788
8551546,10555788
8708394,10555788
8731831,10555788
9004802,10555788
9114871,10555788
9198834,10555788
9826184,10555788
93580,11018184
121842,11018184
182652,11018184
330275,11018184
364315,11018184
448045,11018184
458058,11018184
622166,11018184
914985,11018184
926544,11018184
931033,11018184
1124520,11018184
1238771,11018184
1267753,11018184
1295305,11018184
1352419,11018184
1420053,11018184
1582219,11018184
1666651,11018184
1863329,11018184
1864363,11018184
1884096,11018184
1906921,11018184
2144619,11018184
2524463,11018184
2579314,11018184
2699935,11018184
2708235,11018184
2717549,11018184
2729639,11018184
2731036,11018184
2764963,11018184
2855393,11018184
2880469,11018184
3242728,11018184
3244931,11018184
3378594,11018184
3519157,11018184
3566571,11018184
3650148,11018184
4046328,11018184
4287921,11018184
4351207,11018184
4665416,11018184
4782634,11018184
5352140,11018184
5567650,11018184
5660085,11018184
5678391,11018184
5724990,11018184
5988969,11018184
6269013,11018184
8210597,11018184
8551546,11018184
8708394,11018184
8731831,11018184
9004802,11018184
9114871,11018184
9198834,11018184
9826184,11018184
10555788,11018184
93580,11291794
121842,11291794
182652,11291794
330275,11291794
364315,11291794
448045,11291794
458058,11291794
622166,11291794
914985,11291794
926544,11291794
931033,11291794
1124520,11291794
1238771,11291794
1267753,11291794
1295305,11291794
1352419,11291794
1420053,11291794
1582219,11291794
1666651,11291794
1863329,11291794
1864363,11291794
1884096,11291794
1906921,11291794
2144619,11291794
2524463,11291794
2579314,11291794
2699935,11291794
2708235,11291794
2717549,11291794
2729639,11291794
2731036,11291794
2764963,11291794
2855393,11291794
2880469,11291794
3242728,11291794
3244931,11291794
3378594,11291794
3519157,11291794
3566571,11291794
3650148,11291794
4046328,11291794
4287921,11291794
4351207,11291794
4665416,11291794
4782634,11291794
5352140,11291794
5567650,11291794
5660085,11291794
5678391,11291794
5724990,11291794
5988969,11291794
6269013,11291794
8210597,11291794
8551546,11291794
8708394,11291794
8731831,11291794
9004802,11291794
9114871,11291794
9198834,11291794
9826184,11291794
10555788,11291794
11018184,11291794
93580,11573911
121842,11573911
182652,11573911
330275,11573911
364315,11573911
448045,11573911
458058,11573911
622166,11573911
914985,11573911
926544,11573911
931033,11573911
1124520,11573911
1238771,11573911
1267753,11573911
1295305,11573911
1352419,11573911
1420053,11573911
1582219,11573911
1666651,11573911
1863329,11573911
1864363,11573911
1884096,11573911
1906921,11573911
2144619,11573911
2524463,11573911
2579314,11573911
2699935,11573911
2708235,11573911
2717549,11573911
2729639,11573911
2731036,11573911
2764963,11573911
2855393,11573911
2880469,11573911
3242728,11573911
3244931,11573911
3378594,11573911
3519157,11573911
3566571,11573911
3650148,11573911
4046328,11573911
4287921,11573911
4351207,11573911
4665416,11573911
4782634,11573911
5352140,11573911
5567650,11573911
5660085,11573911
5678391,11573911
5724990,11573911
5988969,11573911
6269013,11573911
8210597,11573911
8551546,11573911
8708394,11573911
8731831,11573911
9004802,11573911
9114871,11573911
9198834,11573911
9826184,11573911
10555788,11573911
11018184,11573911
11291794,11573911
93580,13842805
121842,13842805
182652,13842805
330275,13842805
364315,13842805
448045,13842805
458058,13842805
622166,13842805
914985,13842805
926544,13842805
931033,13842805
1124520,13842805
1238771,13842805
1267753,13842805
1295305,13842805
1352419,13842805
1420053,13842805
1582219,13842805
1666651,13842805
1863329,13842805
1864363,13842805
1884096,13842805
1906921,13842805
2144619,13842805
2524463,13842805
2579314,13842805
2699935,13842805
2708235,13842805
2717549,13842805
2729639,13842805
2731036,13842805
2764963,13842805
2855393,13842805
2880469,13842805
3242728,13842805
3244931,13842805
3378594,13842805
3519157,13842805
3566571,13842805
3650148,13842805
4046328,13842805
4287921,13842805
4351207,13842805
4665416,13842805
4782634,13842805
5352140,13842805
5567650,13842805
5660085,13842805
5678391,13842805
5724990,13842805
5988969,13842805
6269013,13842805
8210597,13842805
8551546,13842805
8708394,13842805
8731831,13842805
9004802,13842805
9114871,13842805
9198834,13842805
9826184,13842805
10555788,13842805
11018184,13842805
11291794,13842805
11573911,13842805
639310,1543962
639310,1859675
1543962,1859675
639310,2234102
1543962,2234102
1859675,2234102
639310,4551765
1543962,4551765
1859675,4551765
2234102,4551765
639310,4612164
1543962,4612164
1859675,4612164
2234102,4612164
4551765,4612164
639310,5143238
1543962,5143238
1859675,5143238
2234102,5143238
4551765,5143238
4612164,5143238
759578,926544
93580,458058
93580,637935
458058,637935
93580,1420053
458058,1420053
637935,1420053
93580,1785452
458058,1785452
637935,1785452
1420053,1785452
93580,2628216
458058,2628216
637935,2628216
1420053,2628216
1785452,2628216
93580,6043250
458058,6043250
637935,6043250
1420053,6043250
1785452,6043250
2628216,6043250
4702560,5933357
946044,1621238
946044,2352781
1621238,2352781
526114,2234102
526114,3097862
2234102,3097862
526114,5752129
2234102,5752129
3097862,5752129
93580,931100
2253830,4702560
3348788,11580738
207251,390669
207251,393753
390669,393753
207251,520178
390669,520178
393753,520178
207251,553608
390669,553608
393753,553608
520178,553608
207251,656494
390669,656494
393753,656494
520178,656494
553608,656494
207251,825261
390669,825261
393753,825261
520178,825261
553608,825261
656494,825261
207251,865313
390669,865313
393753,865313
520178,865313
553608,865313
656494,865313
825261,865313
207251,917426
390669,917426
393753,917426
520178,917426
553608,917426
656494,917426
825261,917426
865313,917426
1543962,1563018
299514,458058
299514,639310
458058,639310
299514,677602
458058,677602
639310,677602
299514,761653
458058,761653
639310,761653
677602,761653
299514,914985
458058,914985
639310,914985
677602,914985
761653,914985
299514,1124520
458058,1124520
639310,1124520
677602,1124520
761653,1124520
914985,1124520
93580,1006445
93580,1380647
1006445,1380647
93580,1464853
1006445,1464853
1380647,1464853
93580,1588858
1006445,1588858
1380647,1588858
1464853,1588858
458058,561632
458058,2494012
561632,2494012
458058,2877080
561632,2877080
2494012,2877080
865313,2607283
1144082,8731831
578831,7667366
458058,779737
322618,564812
322618,2784220
564812,2784220
182652,458058
182652,764745
458058,764745
182652,1352419
458058,1352419
764745,1352419
182652,1485595
458058,1485595
764745,1485595
1352419,1485595
182652,1512906
458058,1512906
764745,1512906
1352419,1512906
1485595,1512906
182652,1864363
458058,1864363
764745,1864363
1352419,1864363
1485595,1864363
1512906,1864363
182652,2801268
458058,2801268
764745,2801268
1352419,2801268
1485595,2801268
1512906,2801268
1864363,2801268
177362,1702670
177362,3378594
1702670,3378594
1543962,1563018
1543962,2234102
1563018,2234102
458058,1785452
458058,6269013
1785452,6269013
227707,256408
227707,330275
256408,330275
227707,448045
256408,448045
330275,448045
227707,450606
256408,450606
330275,450606
448045,450606
227707,458058
256408,458058
330275,458058
448045,458058
450606,458058
227707,541983
256408,541983
330275,541983
448045,541983
450606,541983
458058,541983
227707,622166
256408,622166
330275,622166
448045,622166
450606,622166
458058,622166
541983,622166
227707,656645
256408,656645
330275,656645
448045,656645
450606,656645
458058,656645
541983,656645
622166,656645
227707,697111
256408,697111
330275,697111
448045,697111
450606,697111
458058,697111
541983,697111
622166,697111
656645,697111
227707,775682
256408,775682
330275,775682
448045,775682
450606,775682
458058,775682
541983,775682
622166,775682
656645,775682
697111,775682
227707,914985
256408,914985
330275,914985
448045,914985
450606,914985
458058,914985
541983,914985
622166,914985
656645,914985
697111,914985
775682,914985
227707,946044
256408,946044
330275,946044
448045,946044
450606,946044
458058,946044
541983,946044
622166,946044
656645,946044
697111,946044
775682,946044
914985,946044
227707,1144082
256408,1144082
330275,1144082
448045,1144082
450606,1144082
458058,1144082
541983,1144082
622166,1144082
656645,1144082
697111,1144082
775682,1144082
914985,1144082
946044,1144082
227707,1320921
256408,1320921
330275,1320921
448045,1320921
450606,1320921
458058,1320921
541983,1320921
622166,1320921
656645,1320921
697111,1320921
775682,1320921
914985,1320921
946044,1320921
1144082,1320921
227707,1420053
256408,1420053
330275,1420053
448045,1420053
450606,1420053
458058,1420053
541983,1420053
622166,1420053
656645,1420053
697111,1420053
775682,1420053
914985,1420053
946044,1420053
1144082,1420053
1320921,1420053
227707,1485595
256408,1485595
330275,1485595
448045,1485595
450606,1485595
458058,1485595
541983,1485595
622166,1485595
656645,1485595
697111,1485595
775682,1485595
914985,1485595
946044,1485595
1144082,1485595
1320921,1485595
1420053,1485595
227707,1631570
256408,1631570
330275,1631570
448045,1631570
450606,1631570
458058,1631570
541983,1631570
622166,1631570
656645,1631570
697111,1631570
775682,1631570
914985,1631570
946044,1631570
1144082,1631570
1320921,1631570
1420053,1631570
1485595,1631570
227707,1666651
256408,1666651
330275,1666651
448045,1666651
450606,1666651
458058,1666651
541983,1666651
622166,1666651
656645,1666651
697111,1666651
775682,1666651
914985,1666651
946044,1666651
1144082,1666651
1320921,1666651
1420053,1666651
1485595,1666651
1631570,1666651
227707,1785452
256408,1785452
330275,1785452
448045,1785452
450606,1785452
458058,1785452
541983,1785452
622166,1785452
656645,1785452
697111,1785452
775682,1785452
914985,1785452
946044,1785452
1144082,1785452
1320921,1785452
1420053,1785452
1485595,1785452
1631570,1785452
1666651,1785452
227707,1860938
256408,1860938
330275,1860938
448045,1860938
450606,1860938
458058,1860938
541983,1860938
622166,1860938
656645,1860938
697111,1860938
775682,1860938
914985,1860938
946044,1860938
1144082,1860938
1320921,1860938
1420053,1860938
1485595,1860938
1631570,1860938
1666651,1860938
1785452,1860938
227707,1864363
256408,1864363
330275,1864363
448045,1864363
450606,1864363
458058,1864363
541983,1864363
622166,1864363
656645,1864363
697111,1864363
775682,1864363
914985,1864363
946044,1864363
1144082,1864363
1320921,1864363
1420053,1864363
1485595,1864363
1631570,1864363
1666651,1864363
1785452,1864363
1860938,1864363
227707,2154221
256408,2154221
330275,2154221
448045,2154221
450606,2154221
458058,2154221
541983,2154221
622166,2154221
656645,2154221
697111,2154221
775682,2154221
914985,2154221
946044,2154221
1144082,2154221
1320921,2154221
1420053,2154221
1485595,2154221
1631570,2154221
1666651,2154221
1785452,2154221
1860938,2154221
1864363,2154221
227707,2217665
256408,2217665
330275,2217665
448045,2217665
450606,2217665
458058,2217665
541983,2217665
622166,2217665
656645,2217665
697111,2217665
775682,2217665
914985,2217665
946044,2217665
1144082,2217665
1320921,2217665
1420053,2217665
1485595,2217665
1631570,2217665
1666651,2217665
1785452,2217665
1860938,2217665
1864363,2217665
2154221,2217665
227707,2221233
256408,2221233
330275,2221233
448045,2221233
450606,2221233
458058,2221233
541983,2221233
622166,2221233
656645,2221233
697111,2221233
775682,2221233
914985,2221233
946044,2221233
1144082,2221233
1320921,2221233
1420053,2221233
1485595,2221233
1631570,2221233
1666651,2221233
1785452,2221233
1860938,2221233
1864363,2221233
2154221,2221233
2217665,2221233
227707,2630121
256408,2630121
330275,2630121
448045,2630121
450606,2630121
458058,2630121
541983,2630121
622166,2630121
656645,2630121
697111,2630121
775682,2630121
914985,2630121
946044,2630121
1144082,2630121
1320921,2630121
1420053,2630121
1485595,2630121
1631570,2630121
1666651,2630121
1785452,2630121
1860938,2630121
1864363,2630121
2154221,2630121
2217665,2630121
2221233,2630121
227707,2997323
256408,2997323
330275,2997323
448045,2997323
450606,2997323
458058,2997323
541983,2997323
622166,2997323
656645,2997323
697111,2997323
775682,2997323
914985,2997323
946044,2997323
1144082,2997323
1320921,2997323
1420053,2997323
1485595,2997323
1631570,2997323
1666651,2997323
1785452,2997323
1860938,2997323
1864363,2997323
2154221,2997323
2217665,2997323
2221233,2997323
2630121,2997323
227707,4046328
256408,4046328
330275,4046328
448045,4046328
450606,4046328
458058,4046328
541983,4046328
622166,4046328
656645,4046328
697111,4046328
775682,4046328
914985,4046328
946044,4046328
1144082,4046328
1320921,4046328
1420053,4046328
1485595,4046328
1631570,4046328
1666651,4046328
1785452,4046328
1860938,4046328
1864363,4046328
2154221,4046328
2217665,4046328
2221233,4046328
2630121,4046328
2997323,4046328
227707,4135415
256408,4135415
330275,4135415
448045,4135415
450606,4135415
458058,4135415
541983,4135415
622166,4135415
656645,4135415
697111,4135415
775682,4135415
914985,4135415
946044,4135415
1144082,4135415
1320921,4135415
1420053,4135415
1485595,4135415
1631570,4135415
1666651,4135415
1785452,4135415
1860938,4135415
1864363,4135415
2154221,4135415
2217665,4135415
2221233,4135415
2630121,4135415
2997323,4135415
4046328,4135415
227707,4287921
256408,4287921
330275,4287921
448045,4287921
450606,4287921
458058,4287921
541983,4287921
622166,4287921
656645,4287921
697111,4287921
775682,4287921
914985,4287921
946044,4287921
1144082,4287921
1320921,4287921
1420053,4287921
1485595,4287921
1631570,4287921
1666651,4287921
1785452,4287921
1860938,4287921
1864363,4287921
2154221,4287921
2217665,4287921
2221233,4287921
2630121,4287921
2997323,4287921
4046328,4287921
4135415,4287921
227707,5276670
256408,5276670
330275,5276670
448045,5276670
450606,5276670
458058,5276670
541983,5276670
622166,5276670
656645,5276670
697111,5276670
775682,5276670
914985,5276670
946044,5276670
1144082,5276670
1320921,5276670
1420053,5276670
1485595,5276670
1631570,5276670
1666651,5276670
1785452,5276670
1860938,5276670
1864363,5276670
2154221,5276670
2217665,5276670
2221233,5276670
2630121,5276670
2997323,5276670
4046328,5276670
4135415,5276670
4287921,5276670
227707,5352140
256408,5352140
330275,5352140
448045,5352140
450606,5352140
458058,5352140
541983,5352140
622166,5352140
656645,5352140
697111,5352140
775682,5352140
914985,5352140
946044,5352140
1144082,5352140
1320921,5352140
1420053,5352140
1485595,5352140
1631570,5352140
1666651,5352140
1785452,5352140
1860938,5352140
1864363,5352140
2154221,5352140
2217665,5352140
2221233,5352140
2630121,5352140
2997323,5352140
4046328,5352140
4135415,5352140
4287921,5352140
5276670,5352140
227707,7367231
256408,7367231
330275,7367231
448045,7367231
450606,7367231
458058,7367231
541983,7367231
622166,7367231
656645,7367231
697111,7367231
775682,7367231
914985,7367231
946044,7367231
1144082,7367231
1320921,7367231
1420053,7367231
1485595,7367231
1631570,7367231
1666651,7367231
1785452,7367231
1860938,7367231
1864363,7367231
2154221,7367231
2217665,7367231
2221233,7367231
2630121,7367231
2997323,7367231
4046328,7367231
4135415,7367231
4287921,7367231
5276670,7367231
5352140,7367231
227707,8736819
256408,8736819
330275,8736819
448045,8736819
450606,8736819
458058,8736819
